"","Lambda","VV","VO","VB","BSV","BIV","BLV","ER","STD","RAS"
"188",1.88,0.289932390350578,0.126506169795173,0.109880488584404,0,0.173680951269845,0.3,0.0411459134299666,0.0998727754342938,0.624
"189",1.89,0.289229055751253,0.125922162741214,0.10933799397721,0,0.175510787530322,0.3,0.0410827051607074,0.0995364572627616,0.622
"190",1.9,0.288533124674028,0.125344303129929,0.108801209839566,0,0.177321362356477,0.3,0.0410201622416509,0.0992043220179347,0.62
"191",1.91,0.287844480833212,0.124772494404626,0.108270046478232,0,0.17911297828393,0.3,0.0409582742222704,0.0988763002992687,0.618
"192",1.92,0.287163010365739,0.124206642020211,0.107744416068579,0,0.180885931545471,0.3,0.0408970308697584,0.0985523241682857,0.616
"193",1.93,0.286488601768395,0.123646653391075,0.107224232606176,0,0.182640512234354,0.3,0.0408364221633865,0.0982323271107736,0.614
"194",1.94,0.285821145837002,0.12309243784059,0.10670941185988,0,0.184377004462528,0.3,0.040776438289039,0.097916244000152,0.612
"195",1.95,0.285160535607471,0.122543906552162,0.106199871326366,0,0.186095686514001,0.3,0.0407170696339156,0.0976040110619605,0.61
"196",1.96,0.284506666298648,0.122000972521778,0.105695530186052,0,0.187796830993521,0.3,0.0406583067813955,0.0972955658394308,0.608
"197",1.97,0.283859435256921,0.121463550512007,0.10519630926036,0,0.189480704970711,0.3,0.0406001405060583,0.0969908471601042,0.606
"198",1.98,0.283218741902484,0.120931557007386,0.104702130970282,0,0.191147570119848,0.3,0.0405425617688559,0.0966897951034569,0.604
"199",1.99,0.282584487677237,0.120404910171153,0.104212919296184,0,0.192797682855426,0.3,0.0404855617124293,0.0963923509694981,0.602
"200",2,0.281956575994242,0.119883529803282,0.103728599738827,0,0.194431294463649,0.3,0.0404291316565671,0.096098457248307,0.6
"201",2.01,0.28133491218869,0.119367337299769,0.103249099281543,0,0.196048651229998,0.3,0.0403732630937979,0.0958080575904755,0.598
"202",2.02,0.280719403470322,0.118856255613121,0.102774346353539,0,0.197649994563018,0.3,0.0403179476851156,0.0955210967784265,0.596
"203",2.03,0.280109958877258,0.118350209214027,0.102304270794284,0,0.199235561114431,0.3,0.0402631772558293,0.0952375206985762,0.594
"204",2.04,0.279506489231185,0.11784912405414,0.101838803818943,0,0.200805582895732,0.3,0.0402089437915358,0.0949572763143119,0.592
"205",2.05,0.278908907093854,0.117352927529958,0.101377877984826,0,0.202360287391363,0.3,0.0401552394342111,0.094680311639759,0.59
"206",2.06,0.278317126724846,0.11686154844776,0.100921427158806,0,0.203899897668588,0.3,0.0401020564784139,0.0944065757143077,0.588
"207",2.07,0.277731064040564,0.116374916989543,0.100469386485695,0,0.205424632484198,0.3,0.0400493873676002,0.0941360185778761,0.586
"208",2.08,0.277150636574399,0.115892964679964,0.100021692357517,0,0.20693470638812,0.3,0.0399972246905443,0.0938685912468843,0.584
"209",2.09,0.276575763438054,0.115415624354208,0.0995782823836763,0,0.208430329824062,0.3,0.0399455611778621,0.0936042456909149,0.582
"210",2.1,0.27600636528396,0.114942830126793,0.0991390953619675,0,0.20991170922728,0.3,0.0398943896986341,0.0933429348100383,0.58
"211",2.11,0.275442364268768,0.114474517361249,0.0987040712504166,0,0.211379047119567,0.3,0.0398437032571239,0.09308461241278,0.578
"212",2.12,0.274883684017869,0.114010622640663,0.0982731511399183,0,0.21283254220155,0.3,0.0397934949895901,0.0928292331947089,0.576
"213",2.13,0.274330249590923,0.113551083739049,0.0978462772276406,0,0.214272389442387,0.3,0.0397437581611882,0.0925767527176269,0.574
"214",2.14,0.273781987448341,0.113095839593525,0.0974233927911787,0,0.215698780166955,0.3,0.0396944861629582,0.0923271273893385,0.572
"215",2.15,0.273238825418713,0.112644830277263,0.0970044421634278,0,0.217111902140596,0.3,0.0396456725088978,0.092080314443984,0.57
"216",2.16,0.272700692667137,0.112197996973187,0.0965893707081563,0,0.218511939651519,0.3,0.0395973108331158,0.0918362719229157,0.568
"217",2.17,0.272167519664423,0.111755281948412,0.0961781247962512,0,0.219899073590913,0.3,0.0395493948870644,0.0915949586561016,0.566
"218",2.18,0.271639238157148,0.111316628529369,0.0957706517826207,0,0.221273481530862,0.3,0.0395019185368484,0.0913563342440378,0.564
"219",2.19,0.271115781138523,0.110881981077623,0.0953668999837265,0,0.222635337800127,0.3,0.039454875760607,0.0911203590401552,0.562
"220",2.2,0.270597082820068,0.110451284966347,0.0949668186557315,0,0.223984813557853,0.3,0.0394082606459678,0.0908869941337036,0.56
"221",2.21,0.270083078604042,0.110024486557436,0.0945703579732382,0,0.225322076865284,0.3,0.0393620673875696,0.0906562013330988,0.558
"222",2.22,0.269573705056628,0.109601533179236,0.0941774690086056,0,0.22664729275553,0.3,0.0393162902846525,0.0904279431497177,0.556
"223",2.23,0.269068899881838,0.109182373104876,0.0937881037118172,0,0.227960623301469,0.3,0.0392709237387122,0.0902021827821272,0.554
"224",2.24,0.268568601896108,0.108766955531181,0.0934022148908926,0,0.229262227681819,0.3,0.0392259622512179,0.0899788841007348,0.552
"225",2.25,0.268072751003584,0.10835523055814,0.0930197561928211,0,0.230552262245455,0.3,0.0391814004213901,0.0897580116328454,0.55
"226",2.26,0.267581288172056,0.107947149168931,0.092640682084998,0,0.231830880574014,0.3,0.0391372329440387,0.089539530548114,0.548
"227",2.27,0.267094155409529,0.107542663210465,0.0922649478371557,0,0.23309823354285,0.3,0.0390934546074569,0.0893234066443813,0.546
"228",2.28,0.26661129574141,0.107141725374441,0.0918925095037681,0,0.234354469380382,0.3,0.0390500602913715,0.0891096063338797,0.544
"229",2.29,0.266132653188296,0.106744289178906,0.0915233239069163,0,0.235599733725882,0.3,0.0390070449649462,0.0888980966298,0.542
"230",2.3,0.26565817274434,0.106350308950289,0.0911573486196026,0,0.236834169685769,0.3,0.0389644036848376,0.0886888451332067,0.54
"231",2.31,0.265187800356175,0.105959739805903,0.0907945419494953,0,0.238057917888427,0.3,0.0389221315933014,0.0884818200202909,0.538
"232",2.32,0.264721482902391,0.105572537636899,0.0904348629230958,0,0.239271116537615,0.3,0.0388802239163474,0.0882769900299531,0.536
"233",2.33,0.264259168173533,0.105188659091663,0.090078271270313,0,0.240473901464491,0.3,0.0388386759619424,0.0880743244517027,0.534
"234",2.34,0.263800804852612,0.104808061559634,0.0897247274094349,0,0.241666406178318,0.3,0.0387974831182587,0.0878737931138673,0.532
"235",2.35,0.263346342496126,0.104430703155538,0.0893741924324788,0,0.242848761915857,0.3,0.0387566408519682,0.0876753663721019,0.53
"236",2.36,0.262895731515542,0.104056542704019,0.0890266280909208,0,0.244021097689518,0.3,0.0387161447065784,0.0874790150981881,0.528
"237",2.37,0.262448923159267,0.103685539724664,0.088681996781781,0,0.245183540334288,0.3,0.0386759903008121,0.0872847106691164,0.526
"238",2.38,0.262005869495061,0.103317654417405,0.0883402615340625,0,0.246336214553471,0.3,0.0386361733270271,0.0870924249564422,0.524
"239",2.39,0.261566523392899,0.102952847648282,0.0880013859955298,0,0.247479242963289,0.3,0.0385966895496754,0.0869021303159081,0.522
"240",2.4,0.261130838508255,0.102591080935569,0.0876653344198183,0,0.248612746136358,0.3,0.0385575348038016,0.0867137995773243,0.52
"241",2.41,0.260698769265808,0.102232316436238,0.0873320716538639,0,0.24973684264409,0.3,0.0385187049935783,0.0865274060346997,0.518
"242",2.42,0.260270270843546,0.10187651693277,0.0870015631256445,6.93889390390723e-18,0.25085164909804,0.3,0.0384801960908775,0.0863429234366171,0.516
"243",2.43,0.259845299157268,0.101523645820278,0.0866737748322252,0,0.251957280190229,0.3,0.0384420041338778,0.0861603259768445,0.514
"244",2.44,0.25942381084547,0.101173667093953,0.0863486733280964,0,0.253053848732481,0.3,0.0384041252257061,0.0859795882851772,0.512
"245",2.45,0.259005763254583,0.100826545336822,0.0860262257137972,-6.93889390390723e-18,0.254141465694798,0.3,0.0383665555331113,0.0858006854185014,0.51
"246",2.46,0.258591114424598,0.100482245707799,0.0857063996248177,-6.93889390390723e-18,0.255220240242786,0.3,0.0383292912851717,0.0856235928520774,0.508
"247",2.47,0.258179823075018,0.100140733930022,0.0853891632207684,0,0.256290279774191,0.3,0.0382923287720333,0.0854482864710313,0.506
"248",2.48,0.257771848591161,0.0998019762794856,0.0850744851748169,0,0.257351689954536,0.3,0.0382556643436782,0.0852747425620529,0.504
"249",2.49,0.257367151010788,0.0994659395739337,0.0847623346633708,0,0.258404574751908,0.3,0.0382192944087235,0.0851029378052928,0.502
"250",2.5,0.256965691011058,0.0991325911620258,0.0844526813560166,0,0.259449036470899,0.3,0.0381832154332486,0.084932849266453,0.5
"251",2.51,0.256567429895788,0.0988018989127628,0.084145495405693,0,0.260485175785756,0.3,0.0381474239396499,0.084764454389065,0.498
"252",2.52,0.25617232958302,0.0984738312051605,0.0838407474391022,0,0.261513091772717,0.3,0.0381119165055242,0.0845977309869526,0.496
"253",2.53,0.255780352592883,0.0981483569181718,0.0835384085473458,0,0.262532881941599,0.3,0.0380766897625773,0.0844326572368718,0.494
"254",2.54,0.255391462035739,0.0978254454208443,0.0832384502767844,0,0.263544642266632,0.3,0.0380417403955592,0.0842692116713234,0.492
"255",2.55,0.255005621600612,0.0975050665627117,0.0829408446201099,0,0.264548467216566,0.3,0.0380070651412236,0.0841073731715352,0.49
"256",2.56,0.254622795543885,0.097187190664408,0.0826455640076284,0,0.265544449784079,0.3,0.0379726607873124,0.083947120960607,0.488
"257",2.57,0.25424294867826,0.0968717885085035,0.0823525812987457,0,0.266532681514491,0.3,0.0379385241715641,0.0837884345968158,0.486
"258",2.58,0.253866046361981,0.0965588313305521,0.0820618697736527,0,0.267513252533814,0.3,0.0379046521807439,0.0836312939670756,0.484
"259",2.59,0.253492054488299,0.0962482908103454,0.0817734031252014,0,0.268486251576154,0.3,0.0378710417496985,0.0834756792805482,0.482
"260",2.6,0.253120939475184,0.0959401390633712,0.0814871554509689,0,0.269451766010476,0.3,0.0378376898604303,0.0833215710624013,0.48
"261",2.61,0.252752668255272,0.0956343486324654,0.0812031012455045,0,0.270409881866758,0.3,0.0378045935411949,0.0831689501477092,0.478
"262",2.62,0.252387208266047,0.0953308924796583,0.0809212153927538,0,0.271360683861541,0.3,0.0377717498656177,0.0830177976754925,0.476
"263",2.63,0.252024527440238,0.0950297439782031,0.0806414731586552,0,0.272304255422904,0.3,0.037739155951832,0.0828680950828937,0.474
"264",2.64,0.251664594196444,0.0947308769047894,0.0803638501839054,0,0.273240678714861,0.3,0.0377068089616355,0.0827198240994848,0.472
"265",2.65,0.25130737742996,0.09443426543193,0.0800883224768899,0,0.27417003466122,0.3,0.037674706099667,0.0825729667417026,0.47
"266",2.66,0.250952846503826,0.0941398841205204,0.0798148664067693,0,0.275092402968885,0.3,0.0376428446126005,0.0824275053074102,0.468
"267",2.67,0.25060097124006,0.0938477079125672,0.0795434586967244,3.46944695195361e-18,0.276007862150648,0.3,0.0376112217883585,0.0822834223705791,0.466
"268",2.68,0.250251721911098,0.0935577121240762,0.0792740764173513,-3.46944695195361e-18,0.276916489547474,0.3,0.0375798349553421,0.0821407007760912,0.464
"269",2.69,0.249905069231423,0.0932698724381019,0.079006696980204,0,0.277818361350271,0.3,0.037548681481679,0.0819993236346552,0.462
"270",2.7,0.249560984349374,0.0929841648979498,0.0787412981314805,0,0.278713552621196,0.3,0.0375177587744875,0.0818592743178368,0.46
"271",2.71,0.249219438839149,0.0927005659005291,0.0784778579458468,0,0.279602137314475,0.3,0.0374870642791572,0.0817205364531972,0.458
"272",2.72,0.248880404692969,0.0924190521898546,0.0782163548204017,0,0.280484188296775,0.3,0.0374565954786455,0.0815830939195401,0.456
"273",2.73,0.248543854313429,0.0921396008506863,0.0779567674687695,0,0.281359777367116,0.3,0.0374263498927896,0.0814469308422618,0.454
"274",2.74,0.248209760506001,0.0918621893023154,0.0776990749153238,0,0.282228975276359,0.3,0.0373963250776333,0.0813120315888029,0.452
"275",2.75,0.247878096471718,0.091586795292478,0.0774432564895403,0,0.283091851746263,0.3,0.0373665186247691,0.0811783807641994,0.45
"276",2.76,0.247548835800003,0.0913133968914075,0.0771892918204655,0,0.283948475488124,0.3,0.0373369281606938,0.0810459632067303,0.448
"277",2.77,0.247221952461658,0.0910419724860122,0.0769371608313109,0,0.284798914221019,0.3,0.0373075513461785,0.0809147639836585,0.446
"278",2.78,0.246897420802006,0.0907725007741813,0.0766868437341652,0,0.285643234689648,0.3,0.0372783858756526,0.0807847683870642,0.444
"279",2.79,0.246575215534179,0.0905049607592095,0.0764383210248126,0,0.286481502681799,0.3,0.0372494294766,0.0806559619297675,0.442
"280",2.8,0.24625531173255,0.0902393317443445,0.0761915734776696,0,0.287313783045435,0.3,0.0372206799089692,0.0805283303413379,0.44
"281",2.81,0.245937684826308,0.0899755933274498,0.0759465821408265,0,0.288140139705416,0.3,0.0371921349645955,0.0804018595641891,0.438
"282",2.82,0.245622310593159,0.0897137253957818,0.0757033283311951,0,0.288960635679864,0.3,0.0371637924666359,0.0802765357497566,0.436
"283",2.83,0.245309165153177,0.0894537081208743,0.0754617936297589,1.73472347597681e-18,0.289775333096189,0.3,0.0371356502690152,0.0801523452547561,0.434
"284",2.84,0.244998224962773,0.0891955219535367,0.0752219598769245,0,0.290584293206766,0.3,0.0371077062558848,0.0800292746375211,0.432
"285",2.85,0.244689466808792,0.0889391476189524,0.0749838091679695,2.6099698874689e-20,0.291387576404286,0.3,0.0370799583410921,0.0799073106544175,0.43
"286",2.86,0.244297115613781,0.088684487651089,0.0746882294433356,0,0.29375596159391,0.298574205697884,0.037044018197608,0.0797496263883399,0.428
"287",2.87,0.243890957730579,0.0884315871827509,0.0743833107168233,0,0.296410820302981,0.296883324066865,0.0370067108703688,0.0795861754348183,0.426
"288",2.88,0.243487620388233,0.0881804429676655,0.074080509481467,1.0842021724855e-19,0.299047242493238,0.295204184669397,0.0369696626217911,0.0794240929927892,0.424
"289",2.89,0.243287997773111,0.087944011396753,0.0738222176757057,0,0.3,0.294945773154431,0.0369446832834682,0.0793149710465546,0.422
"290",2.9,0.243203903956704,0.0877165817535126,0.0735898041172609,0,0.3,0.295489710172523,0.0369265873488105,0.079236122353141,0.42
"291",2.91,0.243120388104671,0.0874907152006035,0.0733589879028608,0,0.3,0.296029908791866,0.0369086157848377,0.0791580078031099,0.418
"292",2.92,0.243037444279021,0.0872663956788785,0.0731297526214357,0,0.3,0.296566407420664,0.0368907673137689,0.0790806184475848,0.416
"293",2.93,0.242955066622831,0.0870436073484284,0.0729020820859589,4.33680868994202e-19,0.3,0.297099243942782,0.0368730406752671,0.0790039454721854,0.414
"294",2.94,0.242873249358858,0.086822334584852,0.0726759603296356,0,0.3,0.297628455726655,0.0368554346261429,0.0789279801946235,0.412
"295",2.95,0.242791986788202,0.0866025619756049,0.0724513716021681,0,0.3,0.298154079634026,0.0368379479400636,0.078852714062349,0.41
"296",2.96,0.242711273288968,0.0863842743164204,0.0722283003661025,0,0.3,0.298676152028509,0.0368205794072685,0.0787781386502441,0.408
"297",2.97,0.242631103314982,0.0861674566078027,0.0720067312932429,0,0.3,0.299194708783973,0.0368033278342903,0.0787042456583663,0.406
"298",2.98,0.242551471394512,0.0859520940515918,0.0717866492611407,8.67361737988404e-19,0.3,0.299709785292755,0.0367861920436811,0.0786310269097358,0.404
"299",2.99,0.242709646823221,0.0857659791118372,0.0715243740649418,1.01377372438855e-19,0.3,0.3,0.0367754707388366,0.0785853097488411,0.402
"300",3,0.242635093091346,0.0855599693544077,0.0712925498287458,0.000512387725500172,0.3,0.3,0.0367554247605781,0.0785001504017971,0.4
"301",3.01,0.242102337282842,0.0853066759051999,0.0711348578721705,0.00145612893978836,0.299999999999999,0.3,0.0367205797933701,0.0783522955820034,0.398
"302",3.02,0.24151939176504,0.0850537025210227,0.0709766585246346,0.00281425160430143,0.3,0.299635995585001,0.0366818754534773,0.0781883047027733,0.396
"303",3.03,0.240782833747264,0.0847984201289194,0.0708149549587389,0.00539638357289041,0.3,0.298207407592187,0.0366314374013581,0.0779747614854377,0.394
"304",3.04,0.240051121505921,0.0845448172262378,0.070654315232093,0.00796152783115933,0.3,0.296788218204589,0.0365813311785292,0.0777627443662166,0.392
"305",3.05,0.239324207377635,0.0842928772934099,0.0704947288807036,0.0105098514713429,0.3,0.295378334976908,0.0365315535210959,0.0775522381271227,0.39
"306",3.06,0.238602044322084,0.0840425840268096,0.0703361855773621,0.0130415194014591,0.3,0.293977666672285,0.0364821012078288,0.0773432277490086,0.388
"307",3.07,0.237884585911846,0.0837939213352361,0.0701786751294172,0.0155566943808901,0.3,0.292586123242611,0.036432971059469,0.0771356984083324,0.386
"308",3.08,0.237171786322453,0.0835468733364651,0.0700221874765888,0.0180555370552605,0.3,0.291203615809233,0.0363841599380466,0.0769296354739846,0.384
"309",3.09,0.236463600322635,0.0833014243538673,0.0698667126888274,0.0205382059906386,0.3,0.289830056644032,0.0363356647462127,0.0767250245041787,0.382
"310",3.1,0.235759983264752,0.0830575589130929,0.0697122409642126,0.023004857707077,0.3,0.288465359150866,0.0362874824265842,0.0765218512434006,0.38
"311",3.11,0.235060891075408,0.0828152617388183,0.0695587626268947,0.0254556467115141,0.3,0.287109437847365,0.0362396099611011,0.076320101619417,0.378
"312",3.12,0.234366280246253,0.0825745177515584,0.0694062681250722,0.0278907255300261,0.3,0.285762208347091,0.0361920443703969,0.076119761740342,0.376
"313",3.13,0.233676107824951,0.0823353120645368,0.0692547480290121,0.0303102447394724,0.3,0.284423587342028,0.0361447827131795,0.075920817891759,0.374
"314",3.14,0.232990331406333,0.082097629980617,0.0691041930291053,0.032714352998541,0.3,0.283093492585404,0.036097822085626,0.0757232565338983,0.372
"315",3.15,0.232308909123706,0.0818614569892936,0.0689545939339598,0.0351031970781854,0.3,0.281771842874855,0.0360511596207871,0.0755270642988678,0.37
"316",3.16,0.231631799640337,0.0816267787637379,0.0688059416685305,0.0374769218915041,0.3,0.280458558035891,0.0360047924880041,0.0753322279879373,0.368
"317",3.17,0.230958962141089,0.081393581157902,0.0686582272722836,0.039835670523036,0.3,0.279153558905689,0.0359587178923365,0.0751387345688726,0.366
"318",3.18,0.230290356324227,0.0811618502036751,0.0685114418973968,0.0421795842575138,0.3,0.277856767317188,0.0359129330740001,0.0749465711733219,0.364
"319",3.19,0.229625942393363,0.0809315721080954,0.0683655768069921,0.0445088026080758,0.3,0.276568106083473,0.0358674353078163,0.0747557250942491,0.362
"320",3.2,0.228965681049568,0.0807027332506132,0.0682206233734025,0.046823463343947,0.3,0.275287498982469,0.0358222219026711,0.0745661837834173,0.36
"321",3.21,0.228309533483616,0.0804753201804048,0.0680765730764707,0.0491237025176013,0.3,0.274014870741908,0.0357772902009848,0.0743779348489177,0.358
"322",3.22,0.227657461368384,0.080249319613738,0.0679334175018801,0.0514096544914192,0.3,0.272750147024579,0.035732637578191,0.0741909660527457,0.356
"323",3.23,0.227009426851389,0.080024718431385,0.0677911483395159,0.0536814519638509,0.3,0.27149325441386,0.0356882614422256,0.0740052653084211,0.354
"324",3.24,0.226365392547461,0.0798015036760837,0.0676497573818578,0.0559392259950938,0.3,0.270244120399504,0.0356441592330254,0.0738208206786533,0.352
"325",3.25,0.225725321531558,0.0795796625500457,0.0675092365224005,0.0581831060323009,0.3,0.269002673363696,0.0356003284220357,0.0736376203730483,0.35
"326",3.26,0.225089177331703,0.0793591824125113,0.0673695777541057,0.060413219934308,0.3,0.267768842567373,0.0355567665117269,0.0734556527458596,0.348
"327",3.27,0.224456923922061,0.0791400507773467,0.06723077316788,0.0626296939959366,0.3,0.266542558136776,0.0355134710351203,0.0732749062937784,0.346
"328",3.28,0.223828525716137,0.0789222553106894,0.0670928149510823,0.0648326529718237,0.3,0.265323751050268,0.0354704395553222,0.073095369653766,0.344
"329",3.29,0.223203947560096,0.0787057838286319,0.0669556953860588,0.067022220099834,0.3,0.26411235312538,0.0354276696650671,0.0729170316009245,0.342
"330",3.3,0.222583154726213,0.0784906242949505,0.0668194068487017,0.0691985171240367,0.3,0.262908297006098,0.035385158986268,0.0727398810464069,0.34
"331",3.31,0.221966112906433,0.0782767648188742,0.066683941807039,0.0713616643172784,0.3,0.261711516150376,0.0353429051695764,0.0725639070353644,0.338
"332",3.32,0.221352788206049,0.0780641936528949,0.0665492928198438,0.0735117805033324,0.3,0.26052194481788,0.0353009058939493,0.0723890987449316,0.336
"333",3.33,0.220743147137498,0.0778528991906154,0.0664154525352746,0.0756489830786574,0.3,0.259339518057954,0.0352591588662238,0.0722154454822474,0.334
"334",3.34,0.220137156614269,0.0776428699646364,0.0662824136895351,0.0777733880337722,0.3,0.258164171697787,0.0352176618207003,0.0720429366825115,0.332
"335",3.35,0.21953478394491,0.0774340946444846,0.066150169105561,0.0798851099742297,0.3,0.256995842330815,0.0351764125187321,0.0718715619070757,0.33
"336",3.36,0.218935996827153,0.0772265620345717,0.0660187116917303,0.0819842621412322,0.3,0.255834467305313,0.0351354087483233,0.0717013108415699,0.328
"337",3.37,0.218340763342144,0.0770202610721952,0.0658880344405922,0.084070956431871,0.3,0.254679984713198,0.0350946483237329,0.0715321732940603,0.326
"338",3.38,0.217749051948762,0.0768151808255726,0.0657581304276268,0.0861453034190164,0.3,0.253532333379023,0.0350541290850869,0.0713641391932412,0.324
"339",3.39,0.217160831478054,0.0766113104919095,0.065628992810018,0.0882074123708381,0.3,0.25239145284918,0.0350138488979963,0.0711971985866583,0.322
"340",3.4,0.216576071127762,0.076408639395503,0.0655006148254543,0.0902573912700041,0.3,0.251257283381277,0.0349738056531827,0.0710313416389638,0.32
"341",3.41,0.215994740456944,0.0762071569858791,0.0653729897909465,0.0922953468325162,0.3,0.250129765933714,0.0349339972661099,0.0708665586302017,0.318
"342",3.42,0.215416809380693,0.0760068528359606,0.0652461111016696,0.094321384526243,0.3,0.249008842155434,0.0348944216766223,0.0707028399541233,0.316
"343",3.43,0.214842248164944,0.075807716640269,0.065119972229823,0.096335608589102,0.3,0.247894454375862,0.0348550768485895,0.0705401761165324,0.314
"344",3.44,0.21427102742138,0.0756097382131572,0.0649945667235104,0.0983381220469447,0.3,0.246786545595008,0.0348159607695569,0.0703785577336594,0.312
"345",3.45,0.213703118102416,0.0754129074870716,0.0648698882056401,0.100329026731118,0.3,0.245685059473754,0.0347770714504027,0.0702179755305626,0.31
"346",3.46,0.213138491496278,0.0752172145108483,0.0647459303728443,0.102308423295731,0.3,0.244589940324299,0.0347384069250009,0.0700584203395589,0.308
"347",3.47,0.212577119222165,0.0750226494480324,0.0646226869944162,0.10427641123461,0.3,0.243501133100777,0.0346999652498895,0.0698998830986806,0.306
"348",3.48,0.212018973225489,0.0748292025752327,0.0645001519112665,0.106233088897979,0.3,0.242418583390033,0.0346617445039455,0.0697423548501585,0.304
"349",3.49,0.211464025773206,0.0746368642805008,0.0643783190348965,0.108178553508835,0.3,0.241342237402561,0.0346237427880642,0.069585826738932,0.302
"350",3.5,0.210912249449222,0.0744456250617384,0.0642571823463922,0.110112901179058,0.3,0.240272041963589,0.0345859582248451,0.0694302900111841,0.3
"351",3.51,0.210363617149876,0.0742554755251347,0.0641367358954289,0.112036226925234,0.3,0.239207944504326,0.0345483889582824,0.0692757360129013,0.298
"352",3.52,0.209818102079505,0.0740664063836248,0.0640169737993006,0.113948624684216,0.3,0.238149893053354,0.0345110331534617,0.069122156188459,0.296
